STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,CHAPTER,Chapter,TIME_PERIOD,Time period,OBS_VALUE,Observation value,ADJUSTMENT,Adjustment,COUNTERPART_AREA,Counterpart area,SECTOR,Institutional sector,COUNTERPART_SECTOR,Counterpart institutional sector,CONSOLIDATION,Consolidation status,ACCOUNTING_ENTRY,Accounting entry,TRANSACTION,Transaction,INSTR_ASSET,Instruments and assets,MATURITY,Original and residual maturity,PRODUCT,Product,PENSION_FUNDTYPE,Pension fund type,CURRENCY_DENOM,Currency of denomination,VALUATION,Valuation,PRICE_BASE,Price base,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Table identifier,REF_YEAR_PRICE,Price reference year,BASE_PER,Base period,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_II(1.0),NAAG Chapter 2: Income,I,A,Annual,FRA,France,B5N_R,Real net national income,IX,Index,NAAG_II,Part II:Income,2000,,86.7565214584904,,N,Neither seasonally adjusted nor calendar adjusted,W,World,S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B5N_R,"Real balance of primary incomes, net / Real national income, net",_Z,Not applicable,,,,,,,,,,,LR,Chain linked volume (rebased),IX,Index,,,2020,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_II(1.0),NAAG Chapter 2: Income,I,A,Annual,DEU,Germany,B5N_R,Real net national income,IX,Index,NAAG_II,Part II:Income,2000,,80.6924048535267,,N,Neither seasonally adjusted nor calendar adjusted,W,World,S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B5N_R,"Real balance of primary incomes, net / Real national income, net",_Z,Not applicable,,,,,,,,,,,LR,Chain linked volume (rebased),IX,Index,,,2020,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_II(1.0),NAAG Chapter 2: Income,I,A,Annual,HUN,Hungary,B5N_R,Real net national income,IX,Index,NAAG_II,Part II:Income,2000,,60.5999854638208,,N,Neither seasonally adjusted nor calendar adjusted,W,World,S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B5N_R,"Real balance of primary incomes, net / Real national income, net",_Z,Not applicable,,,,,,,,,,,LR,Chain linked volume (rebased),IX,Index,,,2020,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_II(1.0),NAAG Chapter 2: Income,I,A,Annual,IRL,Ireland,B5N_R,Real net national income,IX,Index,NAAG_II,Part II:Income,2000,,64.4236618669173,,N,Neither seasonally adjusted nor calendar adjusted,W,World,S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B5N_R,"Real balance of primary incomes, net / Real national income, net",_Z,Not applicable,,,,,,,,,,,LR,Chain linked volume (rebased),IX,Index,,,2020,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_II(1.0),NAAG Chapter 2: Income,I,A,Annual,ISR,Israel,B5N_R,Real net national income,IX,Index,NAAG_II,Part II:Income,2000,,50.1860328838713,,N,Neither seasonally adjusted nor calendar adjusted,W,World,S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B5N_R,"Real balance of primary incomes, net / Real national income, net",_Z,Not applicable,,,,,,,,,,,LR,Chain linked volume (rebased),IX,Index,,,2020,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_II(1.0),NAAG Chapter 2: Income,I,A,Annual,ITA,Italy,B5N_R,Real net national income,IX,Index,NAAG_II,Part II:Income,2000,,108.870905660384,,N,Neither seasonally adjusted nor calendar adjusted,W,World,S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B5N_R,"Real balance of primary incomes, net / Real national income, net",_Z,Not applicable,,,,,,,,,,,LR,Chain linked volume (rebased),IX,Index,,,2020,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_II(1.0),NAAG Chapter 2: Income,I,A,Annual,JPN,Japan,B5N_R,Real net national income,IX,Index,NAAG_II,Part II:Income,2000,,94.5906967013232,,N,Neither seasonally adjusted nor calendar adjusted,W,World,S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B5N_R,"Real balance of primary incomes, net / Real national income, net",_Z,Not applicable,,,,,,,,,,,LR,Chain linked volume (rebased),IX,Index,,,2020,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_II(1.0),NAAG Chapter 2: Income,I,A,Annual,KOR,Korea,B5N_R,Real net national income,IX,Index,NAAG_II,Part II:Income,2000,,53.4447561997474,,N,Neither seasonally adjusted nor calendar adjusted,W,World,S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B5N_R,"Real balance of primary incomes, net / Real national income, net",_Z,Not applicable,,,,,,,,,,,LR,Chain linked volume (rebased),IX,Index,,,2020,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_II(1.0),NAAG Chapter 2: Income,I,A,Annual,LVA,Latvia,B5N_R,Real net national income,IX,Index,NAAG_II,Part II:Income,2000,,47.7714637057991,,N,Neither seasonally adjusted nor calendar adjusted,W,World,S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B5N_R,"Real balance of primary incomes, net / Real national income, net",_Z,Not applicable,,,,,,,,,,,LR,Chain linked volume (rebased),IX,Index,,,2020,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_II(1.0),NAAG Chapter 2: Income,I,A,Annual,LTU,Lithuania,B5N_R,Real net national income,IX,Index,NAAG_II,Part II:Income,2000,,42.3743878839281,,N,Neither seasonally adjusted nor calendar adjusted,W,World,S1,Total economy,S1,Total economy,_Z,Not applicable,B,Balance (revenue minus expenditure),B5N_R,"Real balance of primary incomes, net / Real national income, net",_Z,Not applicable,,,,,,,,,,,LR,Chain linked volume (rebased),IX,Index,,,2020,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
