STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,CHAPTER,Chapter,TIME_PERIOD,Time period,OBS_VALUE,Observation value,ADJUSTMENT,Adjustment,COUNTERPART_AREA,Counterpart area,SECTOR,Institutional sector,COUNTERPART_SECTOR,Counterpart institutional sector,CONSOLIDATION,Consolidation status,ACCOUNTING_ENTRY,Accounting entry,TRANSACTION,Transaction,INSTR_ASSET,Instruments and assets,MATURITY,Original and residual maturity,PRODUCT,Product,PENSION_FUNDTYPE,Pension fund type,CURRENCY_DENOM,Currency of denomination,VALUATION,Valuation,PRICE_BASE,Price base,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Table identifier,REF_YEAR_PRICE,Price reference year,BASE_PER,Base period,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,ESP,Spain,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2004,,4.793412,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,SWE,Sweden,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2004,,4.5728239,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,CHE,Switzerland,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2004,,3.9582399,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,GBR,United Kingdom,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2004,,6.0234421,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,USA,United States,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2004,,7.8064362,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,AUS,Australia,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,3.5004943,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,AUT,Austria,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,3.4744752,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,BEL,Belgium,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,3.9190879,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,CAN,Canada,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,4.4985902,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,CHL,Chile,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,3.9146354,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,CZE,Czechia,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,2.0820901,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,DNK,Denmark,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,4.5485251,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,EST,Estonia,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,2.5004629,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,FIN,Finland,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,2.9973966,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,FRA,France,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,5.2511384,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,DEU,Germany,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,3.5708253,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,GRC,Greece,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,3.5070969,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,HUN,Hungary,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,3.37519,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,IRL,Ireland,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,3.8693483,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,ISR,Israel,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,3.7074471,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,ITA,Italy,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,3.5051426,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,JPN,Japan,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,6.4419207,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,LVA,Latvia,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,2.2549815,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,LTU,Lithuania,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,1.6932027,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,LUX,Luxembourg,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,10.334842,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,MEX,Mexico,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,0.92253914,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,NLD,Netherlands,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,6.587944,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,NOR,Norway,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,2.2316595,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,POL,Poland,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,2.1143958,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,PRT,Portugal,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,7.7471682,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,SVK,Slovak Republic,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,1.7720401,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,SVN,Slovenia,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,4.8626589,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,ESP,Spain,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,5.306371,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,SWE,Sweden,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,4.718872,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,CHE,Switzerland,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,3.8502902,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,GBR,United Kingdom,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,6.2050241,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,USA,United States,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2005,,7.578428,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,AUS,Australia,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2006,,3.574295,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_VII(1.0),NAAG Chapter 7: Corporations,I,A,Annual,AUT,Austria,LES11_FD4_B2G,Debt to gross operating surplus ratio of non-financial corporations,FCTR_B2G,Factor of gross operating surplus,NAAG_VII,Part VII : Corporations,2006,,3.2060055,,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,S11,Non-financial corporations,_Z,Not applicable,_Z,Not applicable,L,Liabilities (or net incurrence of liabilities),LE,Closing balance sheet/positions/stocks,FD4,Total gross debt,,,,,,,,,,,V,Current prices,N,Non transformed data,,,,,,,F,Free (free for publication),2,Two,A,Normal value,0,Units,_Z,Not applicable
